,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25
18372,-3.519383,-5.030235,-5.563137,6.726309,1.586909,-0.12148774,8.657867,0.7659697,-5.812188,-1.4304152,-7.005335,2.9888213,-1.4875678,1.5806402,4.16196,-4.257879,0.45062584,0.51189524,2.2486088,-0.53819853,0.6748119,4.117811,1.2683895,-1.1525847,-1.6156462
18327,-4.9878616,0.8972203,3.9424546,2.3270462,-0.7785225,9.316497,-0.29009408,5.8812027,0.64830863,3.5491006,4.024057,5.7876177,6.578383,-5.7535768,-0.9156324,-0.24984889,-0.64858025,-0.098832,-2.45833,4.4405403,2.052395,-2.4024887,-3.7851245,0.28962296,-1.6619258
18207,-6.102587,-0.55915636,-1.6293504,-4.817269,-0.697568,-1.5059239,-3.465145,-2.7736268,4.9823885,3.2774198,-4.1443377,-5.689067,-2.802943,3.429152,0.3129548,0.8010991,2.1509733,-0.87346363,-0.4356704,2.756054,0.5966612,1.7011907,0.08563927,-2.3831182,0.37180182
18236,-6.5293922,-2.7332585,-3.9440591,-2.310569,-4.7826724,-3.9153411,-1.950276,-6.461148,1.255347,-6.211362,-4.1993217,-2.220115,-2.2182388,-2.9653442,1.3412069,-0.13229899,6.2983594,-0.1853509,-3.4733183,8.16792,4.598267,1.6049452,1.7145802,-2.7506099,0.62631106
18260,-9.600753,0.060349494,-9.704728,-3.1897337,-3.365073,-1.763407,-0.9280943,2.8901253,5.178416,-0.3338391,3.1021607,1.6334562,-7.006023,0.5291439,-2.2602935,-1.3134506,2.1527722,-0.3062502,0.4113559,4.471347,5.8233137,1.5203127,2.9400783,1.5942558,-0.18338779
18192,-7.567843,-5.676504,-3.3229356,-3.8724077,1.3372906,-1.2516809,5.480011,2.5068312,2.022001,2.5999303,-7.3569183,1.0516561,-4.1864986,-5.7053328,2.565831,-3.1185746,2.6469676,-0.6301613,-1.9158455,6.1555033,0.19857249,5.8968577,1.1527388,-1.3342482,-1.0017058
18158,-9.273332,-0.10514281,-2.1228528,-4.6328397,-6.0412235,-5.719423,0.6450304,1.3161162,-1.885592,-3.1654117,-0.31709585,4.1528583,0.2261434,-2.2214494,-5.968915,-4.007941,3.4276564,-3.0834255,-0.09950048,3.989296,-3.97442,4.20085,1.0280434,1.0524517,-1.7744437
18123,13.23514,6.1292186,0.45880824,-0.75049174,1.7685941,1.7042927,0.24615669,0.5322509,3.4244466,4.2846375,1.5845559,1.374819,1.1236203,1.6793703,1.6728102,5.156359,1.7589967,-1.6899433,-2.1914759,0.6890867,-1.6982477,0.8473618,-0.040688496,1.1583469,-0.00010719098
18336,-9.774818,-0.51524866,-9.656737,-2.9316957,-3.4662092,-3.34222,3.7893212,-3.9452477,-3.824842,-4.63757,-2.8469765,-0.00068176765,-8.16052,-1.7356658,-3.0185874,3.0579379,-2.2540977,-2.5947123,0.39143574,-1.6615472,3.4909434,2.8752174,-1.87033,0.005612105,1.6693814
235,13.762891,1.3838613,-4.5858746,-0.7912162,2.6867375,-0.02066091,0.29589295,-1.5478362,2.8091016,2.1192553,0.065006614,-0.28011966,-0.2861818,-2.683547,0.47674763,-2.018245,0.125795,2.9820955,2.92315,3.535368,0.126383,1.5772722,0.71682996,0.18444736,-0.52195275
248,2.5599625,-3.9934394,6.221221,16.640259,-2.274595,1.5754585,-3.0831306,-0.6403056,5.606754,3.3223722,-1.4322213,-1.2405626,-3.2465065,-5.1359854,-0.80416536,-1.7197943,-1.2694944,0.30385387,-0.14226583,0.5597559,-2.275645,2.02323,0.28644273,2.0393903,-0.75490916
51,-5.019741,-1.8425071,-0.68209314,-0.0045710695,-0.12955648,-0.28516093,3.395273,3.2687001,8.109509,-2.9945664,0.7270017,-4.2904644,1.0935688,0.84756213,0.3729242,-1.197088,-2.09688,3.5770185,2.5684497,2.1573544,-1.2005705,4.823273,0.2675975,-1.86792,-2.7176607
105,-7.428033,-4.4224205,-2.3528953,-2.1273599,3.2563903,9.581138,6.481774,-0.9266511,-6.9230647,7.429895,-1.588723,1.007234,-3.0986965,0.24506661,3.7057004,-6.4414234,0.8338723,0.572146,-0.02638826,-1.2332093,5.246074,-4.756285,-0.19608787,2.0864203,-2.5647247
213,15.36147,0.87781525,7.78034,-4.318587,-0.6278638,-5.4649777,-0.67588645,0.961088,-3.0556326,-2.872078,-1.7344476,0.99200165,-0.2641738,-2.0668705,-0.94775313,0.10271916,-2.6963181,-1.2995799,-1.0976411,-1.0165552,2.5714083,-2.7128866,-1.9842005,-0.10960203,0.12180514
165,-1.8454252,-1.1198524,0.33451363,0.7577073,7.930007,4.83002,-2.7829847,7.57004,3.1500626,-2.9268074,6.0036592,-2.2972262,3.0586092,5.436122,-0.75008917,-1.7672466,-6.730428,3.2273827,-0.2742227,-2.170056,0.46580788,-1.6454676,-3.4814322,-0.15700252,-5.0428915
93,14.665296,2.7029943,0.13503279,-1.4718921,-3.490648,-0.7185768,0.975784,-2.890861,0.869581,-2.7585824,-5.144057,-1.7496665,0.21522595,-0.5289224,0.69971406,-1.0516465,1.1969601,0.5433253,1.9442972,2.1105604,-1.561912,1.7901075,0.1139572,0.76395977,-0.8199314
18377,-7.942828,3.4598436,-8.132634,3.4197936,-2.1682887,-3.944844,10.320964,3.69855,-9.524896,2.887152,1.3441867,3.0082889,2.9647393,-1.1603498,1.7327498,-2.7183447,-5.6669374,-3.722636,-2.606332,-1.1934173,-5.198845,3.561092,1.7758932,1.0542787,-0.05644225
18272,11.941503,4.75973,-7.131474,-0.88083017,-4.5503554,-2.851455,1.0706078,2.7329118,-1.3894736,-0.657917,0.3532705,1.4303981,-1.3302026,0.6276775,-2.1830673,-3.9794846,-2.040037,-0.25812408,0.6855257,4.427862,-4.620995,3.5162213,3.9370143,-1.2587926,-0.10023045
18248,-3.0130382,-3.0962143,-3.0026677,1.8011012,-2.638528,-1.8658673,5.66646,0.57428306,-0.56701136,-4.224262,-3.9516602,0.9082851,2.0906608,-1.582567,-0.8972608,-2.5328908,0.9220588,1.6941085,1.887818,4.0946064,-3.5535946,2.624268,-1.5763534,-1.9320515,-1.5607257
18345,1.8438934,-4.3694925,4.4276686,15.8517,-4.848005,-5.127739,-2.5190008,1.9589182,3.7606328,2.6984866,0.26890638,0.45601013,-3.6064465,-0.5693669,-0.7905769,-4.1306963,-0.3880562,-1.8163759,-0.25883505,0.98462594,-2.6370506,-0.14254627,0.92675203,0.54572475,0.89095527
18305,14.624116,1.8462698,0.5697612,-2.2561574,-2.5809298,-6.0232515,0.62863797,-2.210982,-2.6889312,-3.0874362,-1.9021102,-1.4897981,-0.5364157,-2.061663,0.5581032,1.8463106,-1.124154,-0.87272954,0.66041565,2.9402626,0.5658065,-1.6521084,1.3318374,-0.25479257,-0.67354834
18359,-8.872146,5.2866926,-10.152442,-1.8157965,-3.6909537,-6.774422,0.61349845,4.3767734,-4.6948557,1.4818017,1.2713507,-2.7970138,-2.5554967,0.50012803,-2.781941,2.0587497,-5.523167,-3.3804286,1.3217715,0.88111037,-3.7908876,6.1783266,-2.7255177,-2.2744837,3.422827
18107,-3.9645252,1.4655747,0.9118269,0.7335673,-0.7224328,4.5731854,7.731674,-7.512494,-4.3581867,-2.833259,5.5478997,-0.11587255,1.1648685,0.23126864,-1.2999877,3.7331665,3.9333308,-0.0667586,2.829075,-0.021798877,2.9533017,-0.2019628,-1.8152703,-4.0660753,0.0906943
19591,-11.331238,19.120588,1.0693842,-1.4202293,2.2051048,-0.5702371,-2.235522,-4.2168703,4.9020095,-1.269448,-2.961726,-0.08962312,-2.7503958,1.0128452,-5.1684403,0.74597806,-2.014402,1.4493151,-0.24135263,-1.5527619,1.9653264,0.15172833,-0.0072137127,2.214431,3.3077424
19195,-3.3685513,-3.4656305,2.900232,-1.8061507,9.368196,-1.0191995,3.604343,4.4207263,2.8836186,-1.0791047,3.1803384,-6.733587,-2.0223787,-3.6407163,3.2680352,3.832584,-1.2298926,-1.4938745,-1.0118375,0.7427779,-0.6704116,-2.1734402,2.3370585,-2.8064976,-3.24207
19133,-6.8434954,-0.106576845,-5.6417146,-2.1747432,0.1954025,-0.45334464,0.71523345,-1.4348673,3.6637619,0.023443507,0.060174905,-0.61346537,-0.9360248,2.8712757,0.47059518,2.4106538,1.2727879,-0.6242924,4.503717,3.7837553,7.2320533,1.0177336,2.1479828,2.0840993,1.1989242
19347,-6.385732,7.976554,4.5279903,3.6923187,3.2271137,-0.5482987,9.847994,2.4416971,-9.461286,0.3648317,-0.2534576,2.7349458,0.19656487,3.0194535,2.7659605,1.0692898,2.2191026,-0.3353681,3.77632,2.3199127,-3.8603911,1.2882816,-0.5398737,2.6910865,-2.7508597
19642,-6.2868867,-5.0905967,-1.0846503,-1.290723,8.365132,-1.7076728,-3.2655048,1.2478269,-2.6996517,-3.1598852,-0.79628855,3.166203,-2.186384,-4.7750354,4.6684694,2.8714292,-4.363989,1.3433082,-2.499042,1.0001506,2.8604646,-4.35182,-2.7644503,4.1613984,-1.0020026
19574,-12.606076,18.718025,0.96699184,0.95177364,0.09261185,-0.7282312,-6.716034,-6.9102054,1.8483564,0.57003736,-4.4106927,6.92545,-1.5209223,-1.0238899,1.2783597,-0.15946515,-1.1038605,4.882025,-0.93655455,-1.1362933,0.62545305,-1.0389369,-0.01526663,-0.77047306,3.0136745
19540,-5.9902663,-3.6432245,3.0572352,-0.611415,3.304029,6.3262477,7.6924095,1.2094557,-2.6456807,1.9672793,1.639441,1.0487243,1.5399083,0.0355997,2.2910206,-1.2506768,-2.4148932,-1.2212298,2.8074172,-3.9391973,0.9955225,4.4402084,-2.5682547,1.3500417,-0.45335695
11134,-8.4494705,2.3156924,2.8870788,-3.3111715,-5.3554773,9.452514,-3.541066,-1.4016399,3.168843,2.7866,3.8680425,3.6332903,2.38519,-4.3290763,-0.42966878,0.8826082,-2.572317,-4.0057106,1.8906254,5.5141597,0.51198006,2.0179842,0.9919313,2.237174,1.2739049
11517,-5.155534,-7.9561954,-2.3998237,0.06972736,6.275769,1.061475,5.282161,-1.82366,-4.1039433,0.028217329,-1.7498674,-1.0741264,0.11307404,-1.0876799,5.3776784,-0.46305385,-4.2192216,0.042947635,1.3204921,-3.142238,5.1049786,1.1725245,0.7541248,5.922757,-1.6744553
10901,-6.305664,-6.689605,-8.70453,-0.116580926,1.6551785,-1.2727863,-6.9594307,-0.8750566,-3.5803611,-0.59651554,-0.33334216,1.260257,2.1781855,-2.3753674,-0.0036097693,-4.6862445,-0.9409452,1.7784647,1.0718547,-4.046177,-2.629144,-2.1930795,-2.7349145,-1.5712216,-2.3714726
10921,13.48535,3.0083523,8.276497,-5.0381527,1.0355856,-3.3931513,-0.43424904,2.039063,-2.7181382,2.1493478,5.7974114,2.407968,-1.7896487,-0.4996065,-1.3718945,-2.8688593,-1.9635429,0.05065052,-1.229035,-1.5783961,-0.4673542,0.8878028,0.39763957,-0.44861412,1.5189246
11425,-5.792531,-4.9263573,7.1234574,-5.7978272,-0.6528705,-2.4948952,-4.398384,-2.922759,4.20029,-5.8094954,0.12605876,4.732083,2.065166,-0.8726265,6.668646,-2.0395656,-2.3878567,1.5172607,2.7968187,2.0414934,-5.109411,-1.1366283,3.6052327,-0.51306236,2.0495253
11248,-6.3221517,-6.233478,1.0235746,-2.6040545,5.8439784,-0.7223472,-1.3269745,-1.1458548,0.5584478,-0.7659142,-0.47732225,5.8884964,-0.4484559,0.099423416,1.5475174,-5.477031,-2.0299554,-1.3134427,0.8321818,1.3878231,5.0661244,-5.241693,-0.51551855,4.132734,-0.6308292
11544,-6.86878,-4.7772355,-3.255507,-1.4633689,-6.078165,4.173468,-2.9925308,-3.6376975,3.822292,-2.8591182,1.0039424,8.188212,-1.655043,-2.8090403,1.3858653,3.4142447,-5.0078955,3.2119963,0.8800239,-0.15958473,-2.1825535,-4.685017,-0.08008322,-0.83177215,-1.2632954
11078,-1.476744,-1.0278202,0.22246319,2.3561316,3.7214744,4.1894164,-1.4609964,-3.0719934,0.9686164,-0.70074385,2.6594532,-1.7291929,-4.704942,2.7382154,3.2051368,1.4540154,0.24512555,-0.3962823,-0.20499443,2.9032984,5.1496716,2.8120422,-1.3931116,-1.8832129,3.2804768
11278,-6.5743356,0.18939944,-2.4603324,0.4913379,-4.2121787,6.731469,9.626637,5.908369,-0.84373456,2.9027255,1.721284,-2.7425423,-0.8945323,-4.7854614,1.136518,-2.5702026,0.2777508,-1.4310523,0.080458716,-1.1425352,-5.0682,0.036682412,2.5591486,0.42092288,-2.7119727
11062,-7.473275,5.3787303,0.4486555,-1.3900383,-7.787825,10.59439,-9.123185,7.689755,-4.20358,8.480765,-0.90246624,-1.4972712,-1.1955422,1.6602893,-0.7943682,-0.7206435,-4.7939186,-3.2328374,-4.150133,0.6542236,-2.3302953,2.2099514,2.573894,-4.8465104,0.30310977
11357,-2.869615,-5.454371,4.6226683,-1.1690888,0.89584017,-4.643027,-1.2434376,-1.3799391,1.8564425,9.804033,-2.5965393,0.3536272,7.4190655,2.645569,-2.121756,0.7111146,-0.7411422,0.3440232,-1.9780655,-4.4544463,-0.7155007,4.9836836,-1.2524731,0.3675078,-3.0379958
11417,-6.403234,-1.7588478,-2.4991703,-1.8288481,7.7705584,-2.594333,-0.21582372,6.239638,3.2163403,-3.1032212,5.721367,-0.49690533,-1.8392091,2.0501902,0.9318601,0.03867565,-2.6507063,1.3221114,2.1213913,1.5106288,5.976704,-2.361737,-2.5503612,-2.985328,-3.713823
10941,-6.0611715,-2.7299275,-3.9247854,-3.4282734,-3.6269867,8.631899,3.8612905,-3.577749,1.3814775,2.597714,7.2618732,-5.1870985,-5.1720457,-0.12953517,-6.109664,0.08650427,-0.9521888,-0.89610404,-1.2812202,-3.5843751,-2.3955991,1.7936678,0.1721777,-1.6402116,5.8417716
11233,14.119677,0.5826474,1.3981166,-2.1184704,4.0188193,-5.6573935,-2.2552304,2.2028067,-5.2252407,-4.3424706,-1.3536203,1.8572979,-0.5627209,-2.4580877,-2.4750159,1.380723,-0.773285,-0.2399925,0.7541756,-2.6657875,1.4716098,0.34201282,0.18661177,-1.0330851,-1.5900617
13590,-3.9494216,3.0224106,12.43842,-4.368889,-4.600123,-6.790426,6.1835966,4.7412295,-2.1760755,-4.672813,-0.44086474,-5.05264,-0.6335089,-1.3494258,1.6017936,1.1089395,-2.093414,-4.9578314,-0.104575455,-2.2317035,0.37350476,-2.4392014,-1.6509191,-2.4275033,-2.5179417
13539,-4.7276745,1.6517545,-4.01119,1.9348767,-3.2749379,-1.3674423,4.254117,3.3632808,2.7675602,2.7404132,1.5552338,-2.657046,-2.479197,1.4298109,-0.47662228,3.8666174,-3.7833683,0.0307951,-0.886269,0.829803,1.1156877,3.0592082,-3.5082345,-1.0327305,-2.9202769
13449,-6.224427,-4.009137,1.786597,-5.341611,6.843667,3.4444246,-8.049425,4.745523,1.0070796,5.101775,-0.25723067,-3.2799888,-5.964063,-1.1158305,0.6651172,0.7214634,-0.1111795,0.6257494,0.19759494,2.4361138,3.123291,-1.1097087,-2.2906702,1.6433679,-1.8176318
13645,-3.1625075,1.5003252,2.4517567,3.837762,3.2622054,1.5501363,10.635674,1.5916018,0.4082778,6.07597,1.3941293,3.068491,-1.1310682,0.6111988,6.008071,-0.30899802,0.4730288,2.2380054,1.2213347,4.2826977,-0.13209945,5.20992,2.575113,0.10945546,1.5186822
13466,-4.4160333,-2.6039429,10.460696,-5.6985736,-5.0646815,6.0458155,8.962294,2.966519,-3.0120912,1.9458517,2.9607103,-2.9564588,-0.8856249,1.0182645,-2.3751788,-2.2361238,-0.17061535,-1.9096671,0.6984904,-2.295773,2.0754066,0.9662792,2.6315458,-0.42638892,2.3008869
13728,-4.527734,-6.4075427,6.0693846,-3.7683582,1.0012888,7.544459,8.287098,2.1746886,-0.10281781,1.7434236,-1.9403833,-0.6388789,-3.1903505,-4.859115,2.2269683,-3.9188888,-2.9776528,-1.6671786,0.8379153,-0.96887267,-1.0303415,-2.3284726,-0.025958268,2.863669,-2.3465993
13805,14.163993,1.186866,-1.8348566,-1.3569937,0.010477399,-2.4576342,-0.6701331,2.5069408,-0.6809663,-2.1469796,-3.132491,1.0058506,0.82164884,-1.6902267,-0.58541095,0.9820892,3.0904725,2.6829524,5.7207546,-0.051708646,0.8288295,2.4829948,-0.094160326,1.0272352,-3.3278143
13654,11.183305,9.226051,-2.6502414,-1.0645558,0.42301548,-3.1063485,0.85350525,1.5714787,0.5417565,4.117619,5.779052,1.2883039,-0.9135624,-0.20515028,1.5881894,2.6431346,2.1359978,0.9346407,3.4008164,4.52145,1.7320193,-1.081765,2.711575,-0.92864865,-2.1076097
13613,-6.259624,-5.3442388,0.48469004,-1.8367845,3.2610986,4.2781143,-5.1077175,6.2718325,-3.568285,-0.20820528,-3.0249617,-0.5464262,5.1061225,-4.3041244,-2.501516,1.9455618,0.07642155,-2.6315672,4.1794724,0.15091185,-2.4808528,-3.480833,4.075018,1.1368018,-0.08401077
13432,-4.4334555,-4.421263,1.9411131,-4.468833,0.39787704,3.6412966,-5.9641476,7.4830384,-1.5532031,2.4292068,-8.833122,-7.2443933,1.4741054,0.5549453,1.5944004,1.1158885,0.81187075,2.3329437,2.516075,1.6748654,-4.6599464,-3.8956153,0.99877644,-0.6046812,-1.9750707
13565,-5.531944,2.1365614,0.49948403,-0.19302191,1.6766636,8.442117,0.33904666,6.2521596,1.3869534,-0.5450082,6.627287,-0.7264817,-5.332601,0.76467353,-1.4421536,-1.6892811,-5.059568,-0.7525032,-3.009809,2.4358609,1.2398916,-1.4272451,-2.9469054,-3.2139769,-1.3023503
13668,13.081437,2.1549664,-7.543146,-1.1301069,0.92974705,-2.3382893,1.4152229,0.6278725,4.4075212,4.940384,0.5317209,0.67849195,0.6563914,-5.755972,-0.43873975,0.9706021,-2.557596,3.5823786,2.187483,3.7661488,0.11278929,1.9652629,0.727593,0.7371207,-1.5559919
13498,-11.759851,18.79489,1.396111,1.1037427,0.928593,-0.9379585,-6.524056,-4.3334002,5.1844935,-2.4059246,-0.7156854,1.8262247,3.3732512,-2.582892,2.1331258,-1.9502707,-3.1134162,-1.5329313,1.376037,-2.76016,0.8660437,1.5140897,0.47832492,-0.04632997,1.1711568
13635,-3.0509229,-4.3039,-5.956983,-1.5493132,0.9103912,-0.549897,-4.8185496,-3.7691636,-0.75450695,-0.10739775,5.1144314,-1.2474359,-1.9065971,-3.8851595,0.92739785,1.6255525,-1.2286971,1.5341295,-3.0318375,-2.0987475,1.3820461,3.5193665,-3.746394,-1.4875766,1.6481838
13758,-3.0882652,-2.2409902,2.0577104,-1.1346822,6.569774,0.82614577,5.421968,-4.973565,5.218178,3.681017,2.910296,-3.6211286,5.682746,-2.3781202,-3.7307417,0.4557262,0.030439518,-2.0834227,1.0111009,2.0503566,-3.915291,3.3271115,-2.3700929,0.29984146,2.0861936
13743,-8.230529,-0.79866976,4.732132,-7.5076857,-6.632979,-8.183674,-2.8379796,3.048406,-3.4660835,3.415566,1.414669,3.8634076,0.45816183,-4.8000784,-3.9539213,-3.3070679,-0.16516435,-4.521892,-0.0767826,0.54359037,-1.96793,0.3578178,1.0488651,0.7542499,0.87804085
13679,-4.3122168,-4.188621,-2.103984,-3.460306,-1.2361273,2.3454442,-2.7825866,5.3505974,3.3363507,4.2702026,-5.8899636,-8.627554,-1.0160116,-2.0358312,2.3754191,-1.6776567,-0.07589708,2.853695,2.8467474,0.7268499,0.030953325,-1.3716776,-0.062463716,0.9287517,-0.9390639
13661,-11.35271,18.72194,1.3506411,-0.9464654,2.4627943,-0.00026841453,-0.5259708,-3.3797226,5.661187,-3.0312867,-2.543292,0.78931874,-2.2018867,-1.6991534,-3.180256,-1.9723455,1.3635486,-1.7440546,-3.0364907,0.34445363,6.558046,2.0518289,1.9193428,1.6388316,-0.5053799
13789,-8.734598,1.4542317,2.504917,-2.9072697,0.2187131,0.6789978,-6.6099596,-1.4202332,1.1010779,3.2812557,4.651653,2.8825393,-1.3585962,1.0291483,1.9767762,2.6138387,-0.0859883,-1.8710554,3.5588338,0.99965554,-3.2448359,-0.18329644,-0.24234003,3.4690018,1.3612047
13415,12.805616,3.4726214,-6.9399543,-0.99031067,-5.263661,6.4750924,0.37393433,3.59596,1.1955618,2.2486012,0.31578672,0.8886182,0.073997624,-2.6624658,-1.0887831,-1.1224566,-2.722627,1.8624986,1.3755738,1.0358475,1.2352294,-0.17361061,-0.8548502,0.40269855,-2.510449
13602,11.106265,9.614664,-0.020821337,-1.9134922,-3.9317336,10.26949,-0.39206606,4.2483883,-1.1037838,4.541435,7.9880443,1.7366235,-2.256637,-0.69726056,-0.85903186,-1.289129,-2.3113616,0.5017679,-0.74089366,0.032883156,0.98317933,-0.95506585,-0.984914,0.084263,-1.6721619
13734,-3.7700877,-2.5619764,5.157407,-4.655541,-8.945677,-5.8031154,-2.629307,-1.6570051,0.3078141,-7.152103,-0.6494657,4.735821,3.8520007,-4.7472305,5.6859117,-0.6860844,-0.023545837,-2.780629,-2.603163,0.39597207,-3.6690793,1.2985667,-0.33836818,-4.78928,1.3009402
15702,-8.041471,7.0119534,3.8202856,-1.114357,0.1475674,1.7539817,2.1823,-1.4898133,0.6225685,-2.9641187,11.223901,-7.721547,-2.5834024,-3.2082155,-1.4010247,2.8586202,3.097384,0.65830153,-3.4368422,-2.2826374,-2.114373,0.534816,-2.4651883,3.2740455,-0.34107494
15199,13.909781,0.3436326,-8.113768,0.061117847,-0.47222832,3.127739,-0.66825265,0.33104792,-2.0227985,-2.0131981,-1.4834248,-0.25201178,-0.69711983,-2.1423678,-1.7972558,-2.0988166,-4.847663,-1.184336,-3.060668,0.003715591,0.2327518,-1.1477869,-2.0920641,-0.88249123,-0.10768217
16193,-4.456002,10.299086,1.4954702,2.5450792,0.8203826,-2.3468924,3.282589,6.7684965,-3.2028444,-1.5668752,4.3167987,-1.8051172,2.2927048,2.450426,0.033104267,4.102689,2.6953037,0.42904952,3.1674392,2.4869218,-7.369337,-2.5371351,-5.005335,3.1640284,0.521762
16135,-8.893157,4.4139175,13.26511,-7.9389596,-4.010713,-8.70961,4.0455647,5.6082797,-0.73997706,-0.60319316,0.81368715,5.204544,-5.0352383,-1.5971216,-2.0030484,0.008785183,-2.0502,-6.941967,1.7624265,2.23894,-1.798829,0.12888758,-0.22658761,0.7145705,1.1685491
15348,-1.4126333,-0.80056226,3.4238617,0.73261243,3.9425402,8.637742,6.394598,-0.47446162,-1.8369707,1.5718099,3.8974178,-3.064098,4.3027153,1.1515186,3.0418892,-3.4151576,-3.445194,0.47693527,-0.5514709,-4.4330997,-5.0168023,-3.87968,-1.4382772,3.68333,1.2933148
15945,15.068378,0.06842815,-0.6379771,-2.6456964,-7.6116204,3.900334,0.08813661,3.6743646,1.2310947,-1.4703183,-4.859176,0.93531376,1.3060553,-0.83345675,-0.5179878,-0.21426034,0.37076122,0.7299912,2.9216404,-1.1326022,1.548197,-0.86693645,-0.613321,1.531649,-0.79201275
14446,2.3890388,-5.411328,2.0891802,16.03999,-3.3279607,-6.6395693,-1.5506166,1.0706688,7.6325026,5.365535,-1.1698167,0.086235814,-1.1879028,-4.017928,0.34732676,2.8405845,2.3486528,-0.23753648,1.0107504,-1.5289023,0.0038129373,0.36790198,0.316219,1.616665,-1.4708375
13982,-4.0634546,-3.7991838,1.0467997,-5.4845324,0.124535,-1.0477805,-0.7945063,-1.2289873,3.3264756,7.8099093,-5.1864552,-5.2366962,-2.7340467,1.1633434,-2.4340374,-1.4925016,3.3741822,1.5669808,-0.6877523,3.8844125,-3.1246598,-0.10324234,-1.5934882,0.32797018,0.062804885
15607,-11.211804,19.483067,1.7552887,0.7627008,3.618692,-0.7700354,1.7369795,0.18166013,3.334398,-1.3770013,-2.096965,-3.98078,3.0898592,-2.481291,0.26993832,-3.2268636,-0.9720861,0.6061642,-0.24642305,-4.1833696,-2.4120104,-3.1491382,2.9060724,5.3576684,0.35816684
15768,15.877026,-1.3363677,4.9438114,-3.7766001,-0.5851819,-3.9841104,-0.051936578,1.8036224,1.5394406,-0.9641284,-5.06946,1.4957644,1.6635566,-3.42737,-1.0387625,1.9417456,-0.8749791,0.95490056,1.1643468,-1.0292419,-0.12485393,1.9424884,-0.9024502,1.4980093,-0.08605549
15671,-9.149417,19.944763,1.2907357,1.8397894,2.2712808,-1.6338714,-3.8866138,-0.75114495,1.9756018,1.5896376,-2.0755136,-5.6003556,3.5289726,0.23100822,0.3737367,-1.3812577,-4.213636,-0.24898626,2.6893167,-4.103008,-0.27946916,1.8090199,0.21165065,2.1571732,5.1099725
15240,-7.159157,2.0344489,-6.2338185,1.0611879,-2.5025878,-3.8904457,-4.784065,2.4531844,-3.263973,8.155151,0.75058734,-4.6287837,8.773087,3.7039077,-1.1755052,-3.2147522,-0.80612004,-2.0441542,-2.0327783,1.7939346,-1.5045042,-2.7162523,-0.6105067,-1.0909873,-0.62581486
13810,-4.8107224,2.6681094,12.390861,-4.295335,-6.705994,-6.3822436,1.9281604,0.6633512,-5.927918,-2.0871415,-1.7531005,0.045928743,2.0880773,-2.153611,-1.2637125,1.3898215,0.3664601,-1.4574864,-3.023652,0.07023379,3.506706,0.0597593,-1.139706,-0.707552,-1.6846808
13932,-9.985307,4.2647886,-9.712977,-0.010725407,-5.668241,-7.118116,-5.3391495,3.065698,0.842143,-5.1553426,5.5895853,2.927228,-2.1274743,-2.0925052,2.067511,0.40879917,-5.046658,-3.9979036,-1.7029796,-0.01541882,-2.5617812,6.6502705,0.69191825,2.2765846,-1.2986255
15276,-4.7252045,-3.3922412,-7.5649357,0.34522247,-0.5585716,-2.510492,-2.3635762,-0.45430648,-3.3945591,-5.353359,-1.1218158,-0.7132373,1.5517344,-8.179481,0.18152125,3.4679935,3.9196413,1.3074247,-5.6229033,1.6833352,3.7188265,0.78492856,2.9362278,-1.549792,-0.15066265
13853,-10.135428,19.18521,2.4512663,3.0195208,3.348309,-0.32985437,3.5362518,-1.8955501,2.7315078,-1.8549737,-0.8085454,-3.0399435,6.430842,0.4784654,-3.5448856,-0.78974354,-4.263266,0.4383588,2.9772055,-2.444592,-0.12618949,-0.59511924,-0.30386096,-0.6237622,1.7457608
15825,-6.1298003,1.0298214,1.4142116,-3.8723173,-4.9517403,13.566841,-6.452293,8.175963,3.2840712,2.3799255,-1.2594199,-1.3684049,-4.3515816,1.9836478,-2.319088,1.1293963,-0.06359477,-1.7321825,-1.9660555,1.040405,5.0688567,0.5216525,1.5723763,-1.2213461,0.67934895
15600,-8.241628,20.082006,2.0656486,4.0898213,2.5405676,-0.6541388,1.2481177,-2.7450907,2.055542,-1.5362628,-0.9583523,0.25091428,5.6004295,0.22190933,-0.2126702,-0.4363799,-5.198108,2.6990674,2.8763022,-3.440363,-0.775782,0.17564644,-1.0765399,0.430258,4.482027
16004,-4.753861,-1.2610767,-0.039180562,-4.551024,-4.025432,-7.6451373,2.9961205,1.1361535,3.6572955,-0.048551593,1.2527714,-0.28178728,-0.87043154,-1.9333918,-1.6495222,-4.843858,1.3400792,-1.2470235,-2.5484762,1.3504809,0.7327671,-6.53786,2.333225,3.212811,4.886968
16065,-10.781846,18.7423,2.3994584,3.7826197,4.715294,1.0359714,11.278365,-1.9972845,-3.919127,3.7224936,-6.9552813,2.1998801,1.3310797,-0.6353356,2.6015022,-3.5558174,-2.7874184,-0.28173158,0.75550157,-3.4926746,3.1330545,0.3233056,3.602261,1.6282215,-0.7782787
