,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10
14547,-4.889422,-0.85034776,7.35476,-3.5894518,-5.1236076,-1.197835,-3.3249393,-6.683932,-3.5589082,1.7809005
14666,-10.3621855,18.918991,1.7089174,1.8262784,1.2868292,-1.1337011,-5.5872273,-3.2911904,-2.8174772,7.289688
15687,-6.228116,-1.1839939,-6.795262,-2.0351834,-1.4628808,-0.08901364,13.339598,3.281972,-1.0177573,6.852277
16125,-4.2724032,1.4287118,2.5115874,2.249787,-9.0631275,14.175804,0.1757078,4.677427,-2.0604525,0.84057605
15180,-6.364971,-2.6924255,-0.7307384,-1.9455748,1.8186944,-0.62506807,1.4959757,2.7473533,2.3424063,0.82786036
14947,12.06679,5.519917,-5.0521383,0.06397153,0.22151689,1.4821813,-0.54542047,-0.59560734,-4.974176,-3.5177312
14079,-3.6963794,-4.5167923,5.101459,-3.4107656,1.5897781,-3.0311923,2.095735,-0.12651742,-1.5126084,3.881186
14478,-5.07308,-4.8819366,-3.854797,-2.9387896,5.5342784,-3.7649574,5.931521,7.239195,5.901524,2.6425493
14594,-4.5043607,-2.314473,-2.6196015,1.4427965,-4.917543,8.15853,-3.0315485,1.8239657,-2.8841374,0.9926346
15125,13.405466,2.2233353,-4.849132,-0.1733149,-1.943202,8.674248,-2.155496,4.1103115,-2.979606,-4.3177104
14335,-5.9121227,-5.7940264,3.6489952,-6.0579004,2.677133,-5.410656,0.8676742,2.2815354,3.8383467,9.029265
16035,-6.67965,-2.2146983,1.2137086,-2.0562024,6.1620865,6.6319695,-1.6166958,-1.2830517,-3.8006155,1.9622756
13959,-7.2444606,-3.1439884,-8.108361,1.0914567,-2.6327102,-3.3815875,-0.40514696,-6.2333064,-0.7204719,-5.29166
14113,13.617859,3.04531,-2.1227276,-1.3420082,4.2088184,-2.9699173,1.2732989,1.0363992,7.2319546,7.9211884
13749,-1.8250955,-3.842575,0.57497936,4.6158586,6.161262,3.796338,4.5302005,1.0622765,-9.377353,-3.0134914
14993,-5.0649824,-2.3361485,-0.059976723,0.9898536,2.473969,-1.6686106,0.103871785,-2.142228,4.9778113,-3.7127097
14638,11.198117,7.715045,-0.600606,-1.0117687,4.391124,1.9962871,-1.5819819,3.8924632,-2.9733992,3.0703204
15398,-9.101109,1.6649076,-7.2163916,-2.0713408,-3.5392501,-4.4994655,-3.5553515,3.5221448,1.6043619,2.960699
14747,-4.680546,-5.278545,0.22921124,-1.1091437,7.068549,1.1765286,-4.0973897,-0.58302075,-0.5049572,6.89481
15926,-3.7127666,-6.0574965,-0.22107685,-5.7737765,-0.7026439,-7.091379,2.5707946,3.534212,4.470744,3.7959292
1796,14.459615,-0.5787197,-4.9722834,-0.7598839,3.9986842,-2.7062328,-0.27830568,1.0126638,3.8116212,3.6278262
1770,-4.0851703,-5.661711,0.3796972,-1.0024809,6.791531,-0.80124646,-3.950888,1.5791705,-0.82879406,5.836987
1758,-5.505046,0.49948806,-2.9091368,2.792237,0.8767367,4.17763,10.988234,3.8847966,-6.2499447,-2.8743818
1823,0.22208816,-2.0827107,0.6785593,10.333023,3.412023,-1.5233322,0.04573592,-1.4575876,-2.1060786,-4.1359496
1782,12.062274,3.4560509,-8.330982,0.7471147,5.68229,-3.3194914,-1.946911,1.7641782,-3.1342986,-0.16564989
1836,-4.6390314,-1.601228,1.5524161,0.3566701,3.5680218,3.903603,-1.3383206,-0.55146396,-1.2305518,-6.9106936
1810,-7.7543855,-2.651093,-10.519768,-2.7082076,-3.7146084,-2.8719037,-4.65393,-2.1483207,-3.5224845,1.2432256
24368,-11.664421,18.49837,2.035355,3.7956219,1.1255114,-0.54304177,-2.7313774,-3.283181,4.4806657,-2.4190862
24395,-9.845845,19.544224,2.3999293,3.6726453,3.7124028,-0.09363374,5.1881003,-1.4163662,1.7702937,-0.52520734
24544,14.816004,-1.5945185,-2.1428776,-1.1873043,5.7105746,-1.0907122,-1.3599075,1.0844007,1.8273516,1.151438
24354,14.299428,-1.1443206,-2.603149,-0.4369828,7.355271,0.6085255,-3.0003395,2.912149,-2.0964277,-1.697812
24559,-4.3382926,-3.3156059,3.890662,-7.0514936,-0.16864064,-6.2201695,6.3181553,4.193019,6.463911,3.4966612
24528,-6.907823,-3.887465,-2.6997724,-3.9424682,-1.576922,-3.1007352,-2.8568752,-0.16408543,0.406232,4.791201
24422,-10.7271,19.060242,2.4512634,4.428904,2.3567047,-1.356104,-0.4238911,0.41028538,-1.3351859,4.572647
4454,-4.2253966,-0.26451996,4.0723305,-1.7686667,1.355175,4.3719954,-7.4959254,-1.0250307,-3.9907079,-1.0778668
4395,-0.6175886,-3.4216409,1.1767404,7.218052,7.6841707,1.292577,2.7603357,-7.932438,-2.9579697,-1.6292123
4474,14.098102,0.26819304,-5.4381294,-0.3833431,1.3602237,-4.6146812,-0.04518959,0.5386715,0.3668375,-0.41333196
4493,-3.933573,1.525688,0.58407086,0.048864886,-0.4489998,-2.2359273,-0.19822872,6.465824,-1.1919433,-1.8312825
4512,-4.685495,-5.2770457,0.61399835,-0.68596303,-1.6574012,-1.6253974,-0.9147571,1.8971479,6.756299,-7.037397
4351,13.682551,4.111454,-0.65373147,-1.1567026,-2.789743,1.2742475,-0.37444448,1.9633627,-2.182201,-1.7128168
4434,14.24332,0.43821713,-3.5682611,-0.0033801324,4.9624357,-1.3443125,-1.5409322,-1.33842,-0.16924658,-1.1063554
22245,-4.969187,-2.3405938,-1.7953324,4.183494,7.748695,-0.6565286,-7.247943,4.6001368,0.78659874,-7.775793
22651,-6.947057,-0.9712942,-4.002132,0.13138162,4.8996415,2.7159035,10.104981,4.0725427,-3.4242551,5.95587
22014,-5.148513,0.66553986,-0.36587852,-0.07378226,-4.959113,6.706872,-0.41498214,-0.2130295,1.9197822,-4.495146
21942,-0.9984682,-5.934783,0.70552754,1.6037604,7.557364,-0.4087126,2.5753515,0.57908887,-0.06085484,-0.95749295
21895,-4.2426586,-5.929614,0.88570124,-2.7684827,8.099946,-0.91883534,1.0941677,-1.7344873,5.201842,3.0143461
22662,14.4853945,-1.8163096,-5.2225876,-0.5978545,4.1466846,3.7052593,-1.2778184,3.491544,3.2876873,2.0567093
22233,11.7330475,5.8502145,-8.518615,-0.77316403,-2.343759,-3.6944416,1.3637486,4.580624,2.1869204,4.459842
23036,12.142391,5.856808,-0.09914601,-0.9352102,4.7679496,6.1600676,-2.739878,5.313603,-2.0852432,2.5672917
23087,-5.327563,-4.2126746,2.7618492,-3.3874557,-6.4818306,-5.483651,1.4511589,-2.088773,-2.828026,-3.1934888
21957,-5.8575587,-3.0158877,-0.8838853,-3.800322,-4.3213816,-6.7990165,-5.097205,0.31894815,-2.2390707,-0.19980828
22154,-6.327697,-4.60273,0.98523283,-2.8431623,6.2629266,1.6544106,-5.8491983,-3.6155248,4.752294,-2.553095
22239,0.4619426,-2.0565617,-5.4055433,9.832368,-7.9258842,-4.2029405,3.9919784,1.3443321,4.365853,4.348321
22056,-9.563923,19.564121,2.5066104,5.5604877,1.0062801,-0.11291145,-1.3837509,-2.6701097,-0.1641816,-0.20429109
22613,12.770615,3.1410985,-6.833926,-1.33157,-2.4055827,-0.81080836,0.37380105,1.9584628,-0.20043206,1.5849284
22918,-4.05324,-4.2317863,-1.5912163,-0.91734016,-0.0823458,-3.4702387,4.5987206,0.2777494,1.8881519,4.62329
23009,13.640749,3.0468526,0.37335053,-3.7723641,-6.621789,-7.3233457,1.1000704,1.7237725,-2.9586883,-3.5149722
21933,-7.029758,2.64641,0.24638624,0.03593418,-4.4459457,7.941039,0.6369798,4.645629,-1.9894817,2.9375098
22543,-6.921758,-4.6083436,-4.6282196,-6.100806,-0.8543596,1.9371495,-3.9843311,0.031658426,9.303749,3.452431
22423,-6.721386,-1.7032871,0.9886397,-3.4854767,-0.99910605,12.692861,-4.418651,-2.0130007,-0.39719817,-0.5349746
22351,-1.0627929,-4.8063855,-1.2343943,0.9717551,-5.179877,3.4000933,0.06477963,-0.60173035,1.0901071,-0.76241946
22861,-4.8436365,-1.8162779,-2.37811,-3.2201738,7.087828,-0.65916216,4.68403,2.1235206,10.878266,2.8286436
22070,-7.191279,-2.5038905,-2.5145495,-1.8923756,-5.2513857,-2.4896913,0.9477206,-2.4094384,5.9620075,5.057882
22805,-12.261096,18.98603,1.076497,1.006036,1.1207532,-0.18910493,-1.9647893,-7.682209,-0.17331682,1.9055771
23183,2.4140866,6.4314537,-1.2511533,3.195969,-2.2460878,-1.7565109,2.015346,3.324368,2.467913,2.6879048
22254,-7.6318407,-2.1389534,0.87235105,0.80027837,6.1324854,3.4499075,-1.7788736,-3.7015676,-6.463081,-1.8999346
22140,-8.767892,-0.98008287,-8.058973,-2.8673337,-6.6625814,-0.10630459,-5.2983823,3.5266817,2.5194333,0.49860525
21877,-0.43168044,-0.83252144,-1.8657197,9.933788,-4.558884,0.98699653,3.4940107,0.12745452,4.635238,1.8420495
22885,-10.95345,3.4759445,-8.887064,-2.345822,-4.515516,-4.731366,-2.5890422,-0.4017922,0.622238,0.9157041
22112,12.006764,6.491075,-4.7322135,-1.1630975,-3.3176806,-5.8749075,1.7920704,1.5479327,0.32339576,2.229521
21971,-3.9990761,-0.88526297,-1.39822,1.2761313,6.693647,-1.2924365,-1.8586906,8.201153,-0.7243277,-1.1961238
23194,-2.161899,-3.8205066,3.533937,2.3776522,7.888506,4.608673,-1.1985317,-2.2486014,-4.2647157,-0.46426383
22632,13.23047,1.1246518,-7.9760046,-1.1268647,-6.6592593,7.506898,1.2197654,-2.4876287,-2.7621198,0.08230187
22302,-6.6631246,-7.315695,5.2012606,-5.616789,6.163819,1.4095273,-3.666018,-3.9007354,5.2515383,1.7350035
22316,-5.564439,-7.056853,-1.7104944,-3.865683,4.709498,-0.89471364,-0.6915034,-3.851348,5.108412,4.729225
21985,14.321785,2.2455418,3.9822588,-2.9461098,-0.3066423,-2.1060312,-1.534,3.654564,-3.032629,-2.0665085
22517,-5.8136535,-3.497245,-6.0341163,-3.879138,-4.7220993,3.850168,3.373864,2.0717,0.5469214,8.53497
23171,12.052257,8.539571,8.941772,-5.5319395,-5.7947235,-6.3264117,1.2728634,4.8880467,-2.8071542,1.935607
22333,-3.868754,-1.7269725,-7.117592,0.47916302,-0.2094735,-1.6282603,4.263901,-3.7734876,-0.7163419,-2.9991503
22167,-7.5648255,0.35018098,-8.910702,-1.7268157,-3.0055406,-4.484499,1.8389806,-0.4521215,-1.6973171,8.64279
22028,-3.3801126,-7.2611084,4.6192837,-1.2589889,6.742632,-1.151606,6.4123726,-0.9450291,-4.1944337,1.4876887
22897,-8.586009,1.9528567,-8.967037,0.054357767,-3.7309968,-5.25046,-0.23835962,3.2816691,-1.4017742,4.6619754
22098,5.056691,-1.5563911,-5.3978214,2.3665407,-0.07151566,-3.9017324,2.961813,2.1409526,5.9767537,2.4791424
22440,-7.607071,-1.2006295,-4.087133,-4.3376727,5.279623,-0.6297216,-2.3680305,-3.53928,2.241921,-0.03052257
23070,-7.374514,-0.3855812,2.5014303,-1.9071761,-3.5220916,12.596039,-1.6510102,-7.3401723,0.1723806,1.4799769
22288,-6.289119,-7.467984,-6.440128,-5.3261285,-2.0633974,-0.15610312,-5.3577633,-3.9891503,6.9414515,4.111612
22405,12.692689,6.6355643,-1.4672842,-0.8079888,-3.9550219,8.999476,-0.8807483,3.7188492,-1.0052676,0.35682842
22833,-6.5643706,1.9508152,-8.346749,-2.1243777,-5.7257733,-4.6161723,-0.5499875,2.0580962,2.2523108,5.511885
22042,-6.6199694,2.8488154,-4.536695,4.24005,-1.7057407,-0.6072221,-0.08654423,4.6399813,-1.5823807,-3.9332223
23132,15.015929,-1.0363926,-1.826418,-2.4130604,-0.9240861,-4.8457556,0.40374696,1.3870634,1.1297606,-0.9447411
22988,-6.738968,1.2563881,2.4798074,-4.289662,-5.201488,16.14102,-1.6402358,-1.9279512,-0.30949125,-0.44064492
22692,-5.5386252,3.1960404,-0.7053185,1.3561567,0.054236237,-0.76227796,-5.5233965,1.4401374,-4.771803,6.579863
22847,-3.5407534,-3.073987,2.9716697,-3.6757064,-7.1306105,-7.319919,-1.7746439,4.0360475,-1.8596395,-2.457625
22909,13.814072,2.3321414,-4.368352,-1.026121,-2.8926592,-1.6902337,1.2661734,-4.226654,-2.3319125,-2.4860733
22819,12.255731,4.314549,-10.057044,-0.2221804,-4.2617083,-2.9281418,1.2375621,3.3042986,1.9123592,2.0217838
22387,-5.1345973,-1.7465036,-6.9317684,-1.7972419,-4.4497404,-1.4940003,5.5337677,-6.1201515,-0.31214818,1.9158083
22503,-10.779514,18.472616,2.1892545,2.0371678,2.688355,-0.52509385,1.323893,-2.0527217,-1.7562835,3.8736095
22227,-7.5805087,-5.950596,-0.5112296,-3.8672228,5.675401,1.0831636,-5.4110494,-2.7068381,2.3538024,2.1745358
22727,-7.9565973,-2.9807057,-4.098835,-3.4444447,0.34585547,1.1499122,-6.7940044,1.6680421,3.3298285,4.8523245
22873,-8.023685,4.2409797,1.7291255,-0.4858923,1.0976309,1.9130343,2.403683,3.677917,3.3420577,-3.2261295
22625,-8.346469,-0.31742275,-6.838358,-3.6645563,-9.246618,8.521918,-4.816702,1.5220029,-2.2031333,4.6112237
21905,-12.754518,18.546812,2.1335995,2.099745,2.1377563,-0.99563897,-2.542306,-1.5961103,-2.245579,5.863383
21924,-7.541421,-2.0117106,-2.8915234,-3.5959394,-0.29667908,0.0043692407,0.90713346,2.4693892,4.136403,11.763265
23102,-3.8523483,-1.612284,-5.7914357,2.5846782,-0.010726675,-1.2859439,0.9628541,6.2045393,-1.1835537,0.4163449
23831,-5.387581,-2.6593893,-8.002206,0.63779473,-8.0878105,4.9311657,-2.698793,-1.5686737,-1.6845199,-2.9812143
24172,-1.8545988,-6.163804,6.443761,2.4643483,1.919702,4.923672,8.809427,-1.8314617,0.27803195,3.201739
23647,-3.6369994,-1.7802504,-5.2549357,3.2882147,-0.97980934,2.9085507,-6.4810905,7.9645243,4.9305797,-4.5444
23652,-6.38025,-5.4496846,-0.21464701,-4.2623115,-9.5796585,-1.7402463,1.1025536,0.2003811,-0.9585173,1.9172825
24232,-7.588653,0.69027716,-4.3758407,-1.9184349,5.269846,-2.171084,-2.0992465,4.3866963,2.6943316,7.1437125
23728,-4.337158,1.3868033,3.7395308,1.0099249,-4.3998084,16.509315,8.041732,2.6903472,-3.663225,4.6817327
23869,-3.5990486,-3.2948627,-3.1304674,1.4392073,-7.6384454,6.242907,2.5724235,-3.5172987,1.4337595,-1.3065548
6183,15.006311,-0.42144296,-1.9874848,-1.2426666,0.019349335,6.2889595,-0.011997494,-0.93927073,2.3630006,0.9432299
6536,12.858172,2.2270257,-8.520886,-1.5207537,-7.2014346,3.8834467,2.4370954,-2.579065,-0.94515586,2.2398827
6483,12.197999,3.567118,-10.53365,-1.2904154,-5.6121783,-4.7901707,2.372015,0.5333721,0.7679225,3.0924885
5602,-9.063315,0.6738744,-10.689403,0.15078714,-2.2163012,-4.4611316,10.081536,3.7462456,-3.8156974,1.3296155
6088,-4.4647737,-4.0292363,-6.1876693,-0.41666907,-0.82487845,-1.419076,6.835604,2.0316582,8.086357,2.109819
6074,-4.092575,4.4502583,-2.2252133,-0.42600682,-3.5403328,5.976921,-3.6637664,6.366929,1.9831709,-3.0572624
6802,13.693512,0.7158227,-7.162169,-1.322935,-7.230726,7.969185,1.5491395,-2.7508788,-1.7541227,0.16616902
23967,-3.7810822,0.3381367,10.828811,-1.1155988,0.24748622,-5.768169,-5.982381,8.278795,1.2006785,-8.07936
23803,-8.275585,3.3334768,-8.633331,-0.3942993,-3.2698703,-3.8390355,0.04009013,2.8666728,1.3066372,-2.504927
23817,13.46718,4.727325,0.6294606,-1.7796017,-4.747505,13.196144,-0.052429374,-0.21355778,-0.9359915,2.190369
23682,14.774432,0.107009344,2.312326,-1.9469916,4.536698,4.9265757,-0.83846784,-1.4313633,1.7670487,2.768837
24246,-5.303133,0.6827775,0.04363079,1.2537833,-2.5837164,4.7635717,5.9514604,5.0437665,0.85799134,6.5520706
23981,-8.439931,5.171536,0.54297304,-0.07886963,-7.964983,9.670347,-4.051303,6.780763,-0.096472844,5.1338224
24274,14.593947,1.0062565,-2.7893302,-0.85880774,-4.2607403,4.884852,-0.7772601,2.3080626,0.04227685,-3.7980304
23691,14.766199,0.25863823,3.8062935,-2.7633505,-0.68964577,6.353382,-0.20363918,-1.925904,-0.45336056,0.294988
24285,-6.134561,-7.3759875,2.3480372,-1.8186886,6.1388106,2.548011,-2.9587138,-3.3208084,3.4733229,-3.9927793
23773,-3.3185756,8.108928,4.6679144,3.3107376,-1.096882,-1.53996,2.8790867,1.3829175,-3.2567585,0.013105913
23844,-12.265736,19.271172,1.1888491,-0.72756606,2.2436569,-0.31357336,-1.6162952,-2.7607973,5.0827446,-2.442981
23758,-2.3070922,-1.5633627,-3.5452487,0.26776174,-7.2441373,-1.0155051,-1.3099834,0.44722325,-2.6170955,7.422725
23743,-2.1418855,3.709299,3.3419328,3.4149456,7.2138786,0.88186324,1.8743768,-1.3326645,-5.287381,-2.5948312
23857,-9.49026,19.438244,1.9751629,3.7004209,5.049211,0.47201517,12.045089,1.6667852,-3.1718292,2.7194757
23998,-0.89632154,-3.5001233,5.3940887,-0.020958474,0.5252999,9.696291,1.3395298,4.2799516,4.9617558,-2.018154
24103,-6.806586,0.6222298,1.6215432,-2.225919,-2.7998993,9.495943,0.5206887,-0.04229552,-0.7333104,3.4556558
23715,-5.8348045,-2.2589555,-3.9039526,0.44786438,4.9857407,-5.0189114,4.3067527,3.5689619,-10.565501,6.252004
24121,-5.3746104,-3.043796,-0.02011072,-4.56743,-8.253456,8.897457,-7.458115,-3.0853245,0.7505496,2.3990123
23668,0.35461354,0.13296454,-0.8648377,17.807201,-9.45143,6.130655,-3.3247266,2.8076622,2.9363294,1.5235522
24218,-2.992487,-4.8664823,4.2800364,1.5522965,-1.2442691,6.6277637,9.215953,4.924006,-5.122436,-1.8103201
24188,-3.9387896,-0.37534934,4.1559577,0.09606918,3.5713577,6.0592856,2.1921232,1.1637093,4.168875,2.4259639
24021,1.9501402,-2.3682003,1.3205353,3.6325645,6.485441,3.5360556,-0.95119447,1.978884,0.089906506,-2.2925615
23675,2.5148149,-4.1538057,4.6953754,17.290014,-2.112772,2.3866246,-3.669007,2.5236106,5.8361683,2.0575724
23974,-2.5800116,-1.9115534,1.0643961,2.431475,7.0158663,-1.3393059,-3.80157,-1.2177818,-3.248454,-0.33293888
23656,-2.6365116,0.97280437,-0.3969569,1.0415089,-1.7265321,6.3082275,2.6691444,4.411055,-1.1317365,-2.6728566
23788,-0.5573464,-4.3841033,1.1587746,5.174711,3.4629917,1.412916,3.042221,-2.3736494,-0.77123076,0.67486656
23989,-5.6969934,9.4987755,1.7969128,2.7011998,0.22655949,-2.575092,1.7165755,6.549107,-1.4714491,-2.3493533
24007,14.053303,3.605825,6.5202155,-3.7907329,-3.2836502,2.92676,1.2402035,-5.126316,-2.5456715,0.3505441
23960,-6.6702104,-5.1954536,-0.084986456,-3.7291996,0.07529774,6.9102306,-4.012128,-4.6723166,-0.65853226,-4.2463
24085,-4.4648046,-3.341618,1.9129827,3.5975778,8.556177,3.6178923,7.876466,-0.52697134,-8.563127,3.2204535
24139,-9.712333,2.6954176,-6.265441,-2.0471196,-2.9265032,-0.16850294,-4.297147,2.5321438,3.2686327,-0.88978744
24156,-5.714931,-5.2110157,2.0762913,-0.4943999,-5.4038825,12.118462,-1.8243656,-0.83696413,2.4498596,0.52586454
24204,-6.027575,-1.2872279,4.324392,-2.4927528,2.884317,0.037262592,-3.2546992,3.6694202,-1.5435363,-9.204332
23649,13.515577,3.7769284,-2.1014361,-1.1270411,2.5938795,0.3352262,0.85223687,1.3885201,7.007381,6.1425376
24260,-6.8107176,5.6319304,-2.7374258,2.562734,-1.3496838,-1.3187819,-0.982622,2.390081,1.2857013,-0.83912086
21023,-3.3463447,-0.8217206,-0.5828264,2.0976067,-5.582364,5.469905,-1.6749129,3.376539,0.8802335,-3.5797145
21006,14.67146,0.2509325,-1.6737102,-0.9482936,0.0014289411,8.2838955,-1.8332202,3.413674,0.5205159,-0.60666925
21101,-7.7642236,0.8048345,-10.123573,-0.47583926,-4.8837037,-4.5180354,-0.27800652,-5.1518145,-5.9504495,-4.0603437
21222,13.392119,1.7522238,-6.189907,-0.005277831,2.1332893,-1.7995071,-1.2420772,1.5787827,-1.2282948,-1.7681202
21178,13.994962,1.2892058,-3.2614498,-1.0246434,2.7383811,0.5061606,-0.50745595,0.71563685,2.5153947,2.7154846
21008,13.088968,3.1343217,-3.9862208,-0.6634164,3.115154,-1.5892289,-0.009488693,2.392174,2.2966352,1.9499036
21189,-8.666392,1.3170536,-10.382958,-4.596114,-4.19566,-5.156809,-2.9461958,1.6751922,-3.3922236,2.3970213
13662,14.023727,0.057063818,-8.825627,0.37361667,2.3402624,-3.314119,-0.75144464,-0.86676425,-2.8213487,-3.293239
13383,-1.4815493,-3.9065979,4.9952726,-1.1981689,1.1620204,0.049996678,4.0125318,1.6196656,3.391676,0.4224436
13434,-5.591857,3.4714174,2.4189575,3.8572304,-1.3585258,3.36008,-2.8276124,0.49070045,-1.6069112,-3.172261
13367,-5.729507,-1.919051,-5.7632985,2.9393504,4.1522236,-0.92424864,10.614674,3.4498403,-2.3364806,7.71296
13451,-6.5546823,1.2541366,4.066954,0.35174033,2.486674,1.9098978,-1.8582642,1.1445765,-2.9970686,2.402737
13417,-4.751747,-6.8276114,-1.9198225,0.3649378,9.790641,2.555962,2.4259112,4.7332196,2.0224633,-5.091727
13722,-6.6669765,-1.6987486,2.1509683,-0.2537198,7.5989084,5.7404137,1.1746801,2.8247375,1.3034952,-2.161766
13075,11.2564,7.2257614,-8.778304,-0.31918243,-3.361772,-1.0223942,0.91224694,2.167351,-2.3780797,1.4813198
13256,-4.4373765,-3.9643474,-0.44299245,-1.4782947,-2.0038016,6.4008307,-1.7204379,-2.2928522,4.6411257,6.6478505
13893,13.544712,2.5416718,-1.6187958,-0.37581632,4.5222764,2.397067,-0.9904199,-0.5788027,-0.33645147,0.6686777
13737,13.743161,1.9453789,4.4467316,-3.9183822,4.049163,-1.8096805,0.089615986,1.7763122,2.7306485,5.612543
13915,0.21043307,-0.39192826,-0.7794352,2.9335198,5.6472898,2.809719,1.253475,2.3867292,-0.13695614,-0.9408515
13553,-10.359955,19.46789,1.5447754,3.96972,-0.24293056,-1.1671103,-7.3719735,-4.240809,-0.44132167,3.3533525
13484,-0.54416007,-3.4912884,4.141866,-1.8466046,8.968833,-1.0423104,1.8799973,5.854404,2.0558894,-0.8251968
13614,13.143684,5.348822,-4.916675,-0.4913879,-1.8738874,-0.8739608,1.1576256,2.479434,4.8168106,3.7391586
13625,-6.8750553,1.0153009,0.5107435,-2.1524253,2.546532,-1.4371024,3.9383528,7.109583,5.458925,1.732583
13798,-2.7925036,-0.06437017,3.2579753,-0.57491606,5.5113273,3.0982354,2.4319816,7.1923056,-0.63946,2.3606093
13235,-3.7331777,-2.639225,-0.7549245,-1.6178793,7.975158,-1.4862201,3.2197454,5.5927396,4.2594967,-2.3538642
13059,-5.2756963,3.2974522,2.719444,5.0277467,2.5277615,3.1374118,5.9325485,7.117598,-10.108879,-0.9878374
13934,-10.524322,19.311314,1.6947254,2.958031,0.7646026,-0.7556605,-4.082755,-4.986349,-2.608072,4.251892
13782,-11.31562,18.8646,2.0077653,2.2667916,2.1829102,-0.9285176,-0.066454045,-0.9629725,4.581682,-1.2532578
13767,-11.413496,1.7434753,-9.053663,-2.926048,-3.938948,-4.58465,-0.4361462,-5.0408683,-6.3326993,-0.3458639
13163,-6.9003906,0.16709448,3.2288084,1.6848038,7.767427,5.1179385,-6.1623054,-1.2218872,-2.7722683,-5.0845823
13211,11.085636,8.317307,-2.7515912,-2.1261683,-1.3774576,-3.8516674,1.3327543,2.3211968,1.1574901,6.2485833
13925,-5.4678726,2.4842913,2.6603222,0.8162994,-1.8814223,4.7681007,2.0096076,3.2925115,0.0739722,-4.322723
13109,-1.3178945,0.63607645,-2.4392393,5.3793287,0.82862306,-3.087131,3.2653074,-0.052422684,4.358253,6.246436
13828,-5.915281,-5.671448,2.8064969,-0.96400654,7.719005,6.164811,-1.960396,3.5940537,2.352218,-3.5483775
13842,12.1730175,4.62206,0.15772508,-1.582211,7.7436533,-0.43641266,-1.4610306,0.40607944,-2.1575136,3.5042796
5356,-4.76288,-6.786434,-4.920479,-0.7704736,1.904336,-1.6727817,0.9308872,-2.3671365,-4.9493136,4.0921087
6944,-3.6181505,0.9994445,-8.007797,1.8829454,-5.397049,-5.686371,5.263248,1.1751096,-0.16789392,-4.390866
4895,13.399484,1.0574784,-7.640292,-1.2903675,-0.8029295,-4.7100887,1.6558627,0.16919306,2.7727666,3.1545973
6203,14.409359,1.6430782,-0.13555834,-3.7281952,-5.654687,-7.5332093,2.252147,2.116148,1.7989273,2.0005703
4921,-3.9675977,-7.741841,-0.92074364,-1.9119664,0.75925267,0.54287934,-4.24906,-3.9820204,2.4159415,3.3201044
6290,14.5089245,-1.1761338,-7.148577,-1.0800711,-4.022317,3.5021927,0.87751967,-1.3987663,0.93992376,-0.02724578
6706,-0.86631954,-9.340209,3.7549918,9.176693,5.038031,0.6945611,0.13072912,-5.4982457,3.1424382,5.670371
13646,-8.009481,1.6916339,-7.3956428,-0.00039661076,-4.5213575,-4.0736628,-6.97593,-0.6366344,-0.8659872,6.1603303
13175,-4.920973,3.937522,0.79738295,1.7080431,2.8564641,-0.15614402,0.29935408,4.9299035,-0.30077183,-8.756471
13713,13.604281,1.0462012,-2.5695798,-0.89532214,6.3606944,-1.2040883,-1.6902028,-0.10536573,-2.434958,0.97686714
13869,-4.7991467,3.0754735,6.277507,0.45979685,0.733605,2.5047905,-0.74431336,-5.998124,-9.014241,4.23774
13092,-2.8660371,-3.9100752,0.7555839,0.24871376,6.817362,-2.2899647,-6.2296934,-0.30834258,-4.336917,4.924412
