,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,pc_50
12168,-5.710686,0.51681066,3.1310742,2.81547,4.3265457,-4.1184573,-8.78236,3.3324404,-5.966773,3.9520993,0.17728212,1.2401527,2.5343146,-6.3939295,5.2544985,5.4498053,0.7634771,-1.1175283,1.1198847,6.5908823,-2.7324712,-1.2606208,2.9716327,-2.7980998,-1.4964012,3.2200036,-2.6853158,-1.7619299,-0.23056494,-1.9507272,1.1713246,-0.36253172,-1.1334362,-0.18278325,0.8913709,-0.95695776,-1.423218,-1.506257,1.2104586,3.0736988,-1.9520574,-1.537397,0.9764948,-0.5568175,0.7905459,-0.44990557,0.99859315,-2.5217524,1.063939,-2.7228296
12155,14.416879,-0.5594806,-0.10975591,-2.2364206,7.33832,-3.2537887,-0.6248278,1.5622647,4.3836823,4.640733,0.19629376,2.5486474,0.33885992,-2.9845314,-0.70948106,-2.018501,-1.8937849,2.7561717,1.1265007,2.7030737,0.38997704,0.7577368,-1.2124786,1.1943984,0.29162076,-1.5955309,-1.1559786,2.3020756,-1.2827135,1.2971697,0.75977725,0.8501712,-1.8825545,-1.4333652,-1.0802027,-3.1968894,-0.34735417,0.15181404,0.13612568,-0.90576935,-1.4482656,-0.40339714,-0.53513265,0.054906826,0.32086957,-0.13507192,-3.2749627,1.4722544,0.44462726,-0.7026221
12571,-4.791167,-0.6903755,-0.38802212,-0.34064093,-1.2558833,-0.14749186,4.46324,5.490257,6.4224033,-3.636428,3.6380455,-3.7399225,4.3476777,2.8635983,-0.7094695,-4.8320723,4.253057,1.2171184,1.4303945,-0.3841349,1.1879998,-0.89879125,3.7480974,5.023647,-0.78972894,-0.11757512,1.6317108,1.9705712,-0.86299855,-0.6596522,-1.988334,0.64956117,-0.40831614,0.6823491,1.188069,4.5414715,-0.5669786,-0.03436492,2.5835726,-0.95478266,-0.014664097,-1.8225182,1.1915977,-1.24167,0.5871636,1.0228324,-2.4058282,-1.2537078,-2.2362523,0.03655934
12752,-4.9176583,4.8959804,6.6767607,1.5028802,0.93154657,2.2517667,3.8368196,-4.13986,-2.9993973,-0.17778884,7.4443655,-0.18070443,-0.10573423,4.384357,-0.29652384,3.6640825,-0.49087578,-3.105166,5.2811484,-0.36184463,-0.9816421,2.1635456,-2.5765238,-3.144382,-5.9924464,3.480517,0.19435513,0.8212145,0.6262788,-0.35002583,-2.6919744,-3.2702088,1.4588406,-3.1287127,0.41228822,-3.0235162,3.5836139,0.49745464,-0.3906388,1.5166129,-2.9671142,6.0305934,1.4284276,1.6244229,1.5326691,-1.5474427,-0.4669525,1.5889944,1.3603277,-1.8888044
12504,-8.8625345,8.768567,1.3826686,2.1253505,-1.579314,-2.5366044,-4.6855564,1.955851,-5.089197,4.6717467,1.5404005,0.58249485,-0.5189197,2.8556354,-0.4358646,3.7039492,2.8629363,-0.34282917,4.3935227,2.508802,-5.465595,-0.5770247,-4.8254113,2.634145,-0.24988599,5.3106103,-0.621737,-3.0079424,4.551354,3.7911005,2.435678,-0.5242466,6.065274,-0.013745265,-0.6583591,0.1342694,1.3141942,5.233465,-1.3646863,-4.6920333,-3.254066,3.853868,2.0500982,-1.3058566,-1.4644178,-1.0110203,-1.7970481,2.0664194,3.1043847,-1.131277
12219,-6.9829364,-5.881984,3.585194,-4.536415,5.3601365,5.4203696,-4.5156536,2.3657708,4.869778,-3.788878,3.0053976,-0.42877066,-2.5647488,-1.1098986,0.16073136,-4.293117,0.6377835,-4.268421,-0.91966575,-0.86813587,-3.2796416,-2.6559584,1.1357502,-3.094336,-0.575852,-2.2062607,-0.44983727,-2.9269953,2.8306122,-1.9603413,0.7640673,-1.1462994,-0.3314139,0.16056149,-0.09977739,1.4194051,-1.4187832,-3.1985698,0.5946277,2.2219107,-2.5947063,0.78715605,0.8867999,-0.61376274,-2.7024317,-0.6837871,2.4255276,0.2925913,-0.9428076,2.3931794
12194,-12.032177,18.605648,1.0239482,-1.3202554,1.6804403,-0.6625767,-4.241923,-3.27711,1.3204737,3.1802511,-6.3123302,-1.6347139,-2.3658612,-0.19468904,-2.1190922,-1.3486055,0.58246714,0.8589365,-2.0464334,-0.557126,4.432277,0.5362987,0.90326643,-2.401825,-1.0259503,-0.8573654,0.5525806,-1.755482,-0.7993262,2.5320027,-1.3043069,-0.9035682,-0.72959614,-1.4900995,0.78118587,-0.924473,2.5435703,0.60985047,1.893826,0.37564537,2.5076597,-0.14108828,-0.005427998,-0.31805873,-1.06157,0.06583563,0.23422822,-1.6177692,-0.48413137,2.1962106
12054,-4.999926,-2.5253825,-6.9658136,1.6378882,-2.7787557,-0.5734987,4.7770214,-2.0948632,-1.3964947,-1.9775363,4.5220966,-1.3191636,4.0095687,-3.4160411,-2.9160273,-2.2925212,4.5896087,1.8317366,-0.9586418,1.651212,-2.6937437,-0.5129021,0.85001105,1.4783825,1.0128158,2.6122086,-3.4453535,-2.7865913,-2.5623174,-0.22590557,2.6359353,-1.8399476,0.3913301,-0.36009157,0.21844433,0.7225039,1.3481231,-2.715905,0.44868958,1.3927698,2.5443466,1.889537,1.3569546,4.0940456,-0.48217145,2.5910885,0.9177616,-0.85789734,-0.39473024,5.402352
12441,-4.709085,0.24747255,0.62570566,1.6554407,-0.43103892,-0.8382764,11.146228,6.6189833,-2.6342618,6.4638605,-1.01088,5.9692755,0.283258,1.2646371,9.981787,5.0170283,4.809973,1.252568,-3.4615402,-5.550158,4.7611647,-2.3404815,2.6784596,-1.3994467,-1.5574871,-1.5757964,4.0354934,-3.624532,4.2835946,0.57988054,-0.80838895,-0.26242453,-0.82330406,1.1548867,4.386244,3.0122252,-0.2566544,-0.8976183,-0.04160556,-1.018415,0.99777365,-3.039049,2.350767,1.3051219,-2.642873,1.9831676,-0.31407306,0.061488762,-0.23681492,2.2022886
12863,-8.669192,-1.0491825,-8.804046,-4.236059,-3.5122378,-1.3314286,1.6510808,-7.1627264,-6.5076704,0.9223044,4.6594133,-3.309621,-4.372226,-5.256282,-0.29351705,0.26442176,0.48898783,0.5702883,0.90859634,-5.5283365,-4.734271,-0.051884305,-2.6762393,5.2285967,2.8193357,-0.14070317,0.2981948,-0.5384454,2.9141803,2.059694,-0.8837259,1.3473278,0.43360165,2.0851383,-3.0614917,-2.8894424,0.3624706,-2.6714766,1.6441923,2.1405027,1.8764298,-0.3319073,-0.4283949,0.039805226,-2.6951935,-0.1381293,-0.21199828,0.07598304,-0.10423397,-2.1782353
12676,1.3944663,-1.9301735,2.9821224,9.345244,4.099505,0.07123427,0.40427953,-1.0455395,4.1731725,7.257095,4.336715,3.0116193,-2.7791488,-2.3131907,-2.280909,1.0913382,-0.29406205,2.7545187,2.0450566,0.9609457,-0.076528914,5.346579,-1.9648786,1.4104056,-1.0862583,-1.3779705,-0.29160053,0.7361307,-1.0163908,4.3809657,2.3592994,2.967672,0.09542901,4.4862595,-2.319503,-4.0152297,0.91303045,1.4816742,-1.1356711,-0.18895146,0.7029131,2.469497,3.9135182,-1.1579044,1.4173663,-0.19917473,-1.4195347,1.1639621,1.1315719,2.4544833
12641,12.798196,3.3115954,-3.9512017,-0.9804111,4.1425333,-1.1187731,-0.055188775,1.309993,1.4859643,3.7414207,2.9827192,1.4943887,-0.46790826,-3.3162491,-0.7154155,-0.102346994,-1.8193688,2.6620142,1.4597044,2.3423634,0.704569,1.1508235,-2.9226677,1.6701727,-3.1225095,1.0510478,2.1062207,1.3734273,-0.49668,0.10282356,1.480569,1.8290619,-1.6098325,-2.2794585,-0.31081307,-2.8418999,-0.83834743,0.6418061,1.1452094,1.0722585,0.0019399726,2.5058455,4.985925,2.352105,0.56222373,-0.7089098,-0.81421894,-1.9185463,2.7125952,1.7832912
12528,-9.585278,20.02916,1.6278714,1.8124774,2.2756152,-0.34089807,-0.33002707,-0.83259434,2.0326176,-1.090071,-3.1594539,-1.4420947,2.564714,-4.084762,-1.418624,-3.3029885,4.0713387,2.6449564,-5.9879074,2.4532871,4.251517,1.8001686,0.7344283,-4.302604,0.16307124,5.1392865,-3.9156466,-0.15528317,-3.8813155,-2.696146,0.9067374,-0.2367818,4.0841517,0.36650294,0.30513108,-3.100401,2.1353786,-1.9972676,1.9836087,0.16307372,1.237289,0.0019037025,-0.665608,0.67329,-1.0072565,-0.2623884,-0.87096816,0.5302396,-1.328681,1.5446546
12061,-3.1330056,-4.866897,-7.04737,1.8353467,4.7552743,-2.0732281,0.44331378,0.38275737,-0.3299532,-2.0302143,4.4347453,-2.2695472,7.013248,-5.4727745,-2.118819,-1.7736658,0.6516532,-2.2875938,0.7022361,-2.197823,0.9668083,-0.7483375,-2.6174068,1.4808146,4.308998,-4.4789915,1.228137,-2.3940957,0.35282072,3.8919873,-3.4360514,0.7443963,2.247243,-2.912706,-1.2130501,-3.7015603,-2.2832842,-0.9140527,1.4326829,-2.2915552,-4.2251577,-0.44387007,-0.1340677,0.10366263,2.2176528,-0.02954013,-2.0470927,1.0546925,1.0752758,-1.7281891
12343,-4.7676277,0.78401965,-6.628445,0.05467003,-4.4526854,-1.2790247,1.7595967,2.350607,4.392139,-2.1101155,6.618405,-5.8832994,3.9737568,3.4037073,3.803802,1.2311321,-1.5727309,4.363152,4.3064666,1.0342761,4.243189,-0.9982324,3.7550998,-1.0545142,1.5426586,0.8967474,1.1044177,0.41429836,1.2981063,0.9340468,-1.8380358,-3.1549635,1.2903941,-1.3165153,0.8438484,-0.5466139,-1.9815261,2.4320915,-1.5124526,2.6533778,2.598863,-6.366089,-2.8717775,-0.28905842,-6.893661,0.6529342,-0.031164968,-2.1697497,-3.3809013,-0.9279248
12467,-6.0121503,-1.7148408,-5.2733655,-0.012429045,2.1245525,-3.573379,3.0045042,2.9595113,3.57997,-2.22941,6.7164826,-0.6504533,2.7314231,-3.631261,0.8313453,-3.0379674,5.286502,-1.0950537,-1.9534833,6.0034137,5.3371296,-6.5376515,-0.26782265,-0.6677068,0.15083791,-0.903026,3.3845286,-4.9154315,2.4996924,4.41375,-0.5527178,-3.850092,1.7388542,-3.060518,-1.0400844,-1.031857,-3.917027,-1.35532,-3.8471737,-1.3385592,-2.8655276,-0.86663646,-1.4363126,-1.7321912,4.1551485,2.3732266,-0.8191486,0.35099867,-0.7462343,-0.12669773
12516,-8.769695,-1.0046072,-10.444975,-2.144104,-6.1768165,-4.3122673,-2.7110589,-6.442953,-1.3989038,2.982504,0.08954132,1.7723589,-0.073584765,-1.5080161,-1.5994651,-1.3087344,2.2689893,-3.5446892,0.40021974,2.5111947,5.5106397,-2.4630315,-2.05489,-0.491531,1.272894,3.7160225,-1.3728429,4.1988907,0.31295526,2.8272786,-2.0932612,-1.0396129,2.7346332,2.756386,3.2673302,0.36833295,-0.11688026,-0.3042797,-1.0514466,-1.3778757,3.0852125,1.4736972,-0.9896092,0.3528977,-1.049352,2.1172404,3.8818128,-0.31995744,-0.6440558,-2.600803
12811,-4.578314,-5.019096,-0.9268784,-1.6067109,-4.6705523,-1.674848,-7.4196687,3.1479552,-5.026462,4.3371143,-1.175312,3.1561348,-3.058365,1.3275887,-1.577956,-3.7929034,-0.9119743,3.6253347,3.0805326,-2.8635728,0.32815215,0.21649328,-0.09573639,-0.35983562,7.7900405,0.5537923,0.09260375,-0.30801344,2.018367,3.1607687,-0.17851949,2.9889116,1.7614408,-1.1879704,-0.7183977,-2.8301072,-4.0532584,-1.5429418,1.3496712,0.05541973,-2.1336064,-2.527705,-0.6546063,-0.5170063,-1.1879836,-0.9422885,1.3193175,-1.6474917,-0.97571784,-4.6408563
12914,-12.294813,18.97245,0.75667554,-0.8310836,1.4413366,-1.5245223,-6.7751074,-3.1094272,1.3934249,4.298876,-5.0730057,-3.0008485,-0.4287525,0.23720354,-0.6967321,-0.050912693,-2.9409559,-1.7741237,2.3666859,-1.5894452,3.1291077,3.0767512,-2.2136197,-0.42488843,6.067277,-1.3474318,4.0137815,-0.90314966,-0.09450839,-1.2636532,0.51329154,-0.4850254,1.6941106,0.9161775,1.5393373,-0.43100092,0.12181465,-2.2712622,-0.22230814,-1.5391399,-2.0633647,-0.47323298,0.00095895637,0.9148047,1.2689234,0.6423052,0.9736544,0.29630074,1.4884325,0.38900435
12034,-10.494498,5.5917273,0.4052456,-2.6200175,-5.057118,4.577493,-1.6670654,-2.220179,-1.2555232,2.0137532,3.7737231,0.58150345,-2.7371185,-3.020576,-1.21094,3.5587494,2.862613,-1.3721002,0.37168062,1.0247035,-2.678332,-1.2567774,-2.176769,5.5344133,0.40643144,2.8997066,-0.394674,-0.44397032,-1.7783532,0.013855476,2.5205972,3.732224,1.38381,0.6985083,-1.9618062,2.374891,-2.0370073,1.7851574,-1.2793646,0.080740295,-2.3798783,-1.7128427,-3.3509605,-2.519949,-0.1112862,1.0063189,3.4567862,-0.08631512,-1.8619001,1.6878575
12837,-12.497638,18.863358,1.0222522,0.47069308,1.2699957,-0.5748498,-3.0532317,-6.4548798,2.87292,1.8870459,-4.372353,2.7759027,-2.5756857,-0.092480645,-4.0478086,0.12112146,-2.309529,0.58100873,2.4364421,-2.060149,0.8002553,-1.0759435,-0.97400284,0.36930758,4.460899,2.1583924,0.93834984,-1.5204536,1.2495499,3.4876268,-0.77083623,0.45420337,2.301324,0.33159447,-0.44024754,-2.0746605,1.3414974,-1.9180801,0.5997372,-2.4709086,0.18996923,-1.2692814,0.0022025502,-1.0299053,-3.2946467,0.72898114,1.6124148,-2.7263782,-0.67570454,2.781502
12824,-5.4879518,-0.40237948,3.8811193,1.8171692,1.0689849,7.860223,-6.794188,5.0235133,-4.339603,-1.2155688,2.8394063,5.7083297,5.5113935,-7.451157,-3.4169636,5.644507,0.46297446,-4.957115,-0.76004785,4.509505,3.9553108,-2.0468237,7.856869,1.0081799,3.8001993,2.033457,-1.7071385,-4.8640227,3.0894327,2.37082,1.336596,0.45411384,1.4846029,-2.578296,-0.2779116,1.2991006,0.5073769,-1.8241923,-3.3713796,3.198208,-1.2918442,1.0160275,1.2065605,0.13827549,4.7485943,-2.1905894,-0.11427352,-1.2096531,0.44970572,-1.0448762
12704,-4.5560594,3.7760282,-5.320845,2.7356362,-3.8980803,-3.060632,3.3494103,4.0601707,1.480952,2.3193674,8.029919,1.0584874,6.9443827,-0.15662205,-1.48943,0.27408212,-3.408259,-1.3287295,-0.94517606,2.1686294,0.9009891,-5.106487,-0.82245976,-1.6236664,-3.6124256,0.19207488,-1.5925814,5.3697724,1.8711661,0.05893828,-1.9148258,-0.4129878,0.40861613,2.2746286,-0.8947588,2.5429683,-3.03498,-1.8695627,-0.7212368,1.215792,-0.013920667,2.2912939,-1.2991005,4.014259,0.63858694,1.8972685,-0.5614025,1.3139951,3.6331658,0.5358186
12103,-8.789318,-0.2735567,2.7987776,-3.9316268,5.343837,-0.5749981,-5.110132,1.216995,-1.2505759,-0.30036524,0.05604322,-2.5452185,-2.6869972,-3.3566766,0.7971562,4.197777,5.362013,-1.9243317,3.8299541,6.1059656,-1.8563371,-4.808166,-0.100999035,-4.9814625,-3.5438,-1.5269781,-0.8026176,-5.4944615,-1.2419957,-1.4819967,1.0315073,-2.1295123,0.019771693,1.6356807,-0.6318952,0.743839,-2.6499403,-1.3743324,-0.98796064,1.2497268,0.38152352,-3.6542192,-1.3618721,-0.92551243,0.97283304,-0.8112966,0.184291,2.7669044,2.0991106,-0.20025207
12876,-2.3860748,0.0132830255,-7.742186,3.7418349,-4.7365737,-7.1760993,-0.5380709,0.5374136,0.39459273,8.378184,2.768868,-1.7167623,0.26622805,2.8955197,1.6758744,-0.024307376,-2.930945,0.19063516,3.211986,2.6279745,2.9303777,-0.50391436,-1.3995748,-5.469818,5.0365696,2.2097373,3.7132328,0.9823267,1.5226291,4.7764387,-3.6686757,1.6863703,5.520846,2.7689188,3.9243948,-0.021416735,1.3130502,-3.2665868,-3.0039465,-1.1408348,-3.069807,-0.33045283,-0.034390476,-1.0765116,-2.9324212,-0.24909332,-0.09968835,0.78349984,-0.21553135,-0.7165927
12181,0.22969238,0.20512709,2.192087,3.1616433,9.187138,1.5613449,-4.025438,10.982555,2.3972585,-1.7489784,4.41765,2.2231364,-2.6598353,3.5722718,-1.1375436,-5.198686,2.3898375,3.00725,0.88353074,-0.4124032,1.9143012,2.8574848,-1.3109069,-2.6448069,-3.6105547,-0.078532375,-0.51792496,2.001389,2.2587385,0.4744764,-1.3295441,1.0857775,-0.4491294,2.2851996,0.026843648,-1.1463447,-1.8107162,-0.31075206,-2.7309847,3.1989853,-1.2772229,0.3874813,-4.200176,0.7294914,0.22950158,3.4498086,-3.2410693,-2.0374439,-1.6961994,-2.204009
12736,11.834275,6.450981,2.0038886,-0.7111711,9.078552,2.8374019,-3.5066829,2.4945388,-5.6900964,0.24971636,7.827073,2.558526,-2.9157043,1.6499325,-1.7368275,-1.080026,1.3843535,-0.63423675,-0.21053715,-1.9986686,0.067886576,0.76364267,0.25224897,-1.1517096,-0.6423389,-1.0489175,1.2267717,0.7833443,-0.6032871,1.1397578,1.7286601,2.8733354,1.9948517,-0.98405206,1.5640712,-1.129048,-0.73495984,0.6079734,-0.6568372,0.7124516,2.1879213,-0.43316567,3.7905476,1.0110192,1.8991233,-0.41059694,0.1655348,-0.32311437,-2.130307,-0.8823372
12040,-1.708984,-5.8230867,4.918134,9.920364,6.364639,1.385332,-1.1816125,-4.6445746,-4.8317356,1.4633108,6.6175423,1.6217092,3.469718,-2.7606418,-5.40822,4.412971,-3.4044962,-1.716211,1.4793303,-1.940945,4.1129255,-3.9063778,1.9906149,0.22181952,-1.0328108,0.9000555,1.3185278,-0.01681237,-1.931139,2.174348,0.9131725,0.35917065,0.38793218,-0.31527913,-0.9923505,-4.546961,-1.4271727,0.6542765,-0.0092233,-0.8240977,-1.4409559,0.8927379,2.7511394,1.1577775,-1.0354989,-0.8380901,-1.916496,-1.5451431,3.0236182,0.4550696
12926,-7.080662,-1.9263881,-7.627615,-2.9074087,-5.138176,-0.9217336,-1.691531,-7.6293473,-8.587585,4.500219,2.9656029,-5.301236,-1.7142577,-3.5853379,-1.7399316,-0.62331706,3.2144194,3.7915845,-2.7353323,-2.9243653,-1.1229337,1.2966456,-1.2741843,-1.0232934,-5.4174457,-2.961198,-1.1390706,-0.8418517,-1.7962328,0.2700803,-2.5590549,-1.0419331,-2.4033804,0.03454917,0.5422301,-1.4474219,-0.5708217,-0.809924,0.28231186,-0.5824386,1.7835888,-2.9196146,0.4494852,-0.37513122,-0.36743152,0.1345762,0.21565422,1.7444865,3.712933,-0.90733564
12580,-7.0365605,2.8332634,-5.0013275,0.13826151,-0.39131737,-2.8695607,-3.4862096,2.6529238,-2.0172048,-1.5884836,4.137831,2.6211674,2.7834287,-3.8463311,-4.5654535,-2.2056563,-0.489524,-2.182347,-5.5101366,3.405866,-0.38774332,2.3872168,-2.584153,2.0194137,-4.16268,0.60134816,1.8711634,0.25919512,-1.1351004,-2.1851707,1.7909653,2.324943,-2.814077,-1.2129989,2.4462576,-3.153094,-3.9445143,2.4572184,3.7252247,-2.733273,-0.06598727,3.0351741,3.4595447,0.7757826,-1.3947577,0.10546103,-1.1299523,2.1165185,2.6817036,0.5714037
12068,-11.683119,19.052216,1.6916585,2.3289142,0.73674697,-0.41975954,-5.11695,-4.4966116,1.5051883,0.43326685,-2.4347532,1.8908733,5.218351,-4.9275603,-2.5330038,-3.2245183,2.9828079,-1.5559753,-2.9469202,1.5727232,4.2260575,1.8645182,0.82896674,-0.12570754,0.9405581,2.4516642,-1.341216,-0.0023862598,-1.2107458,-1.9133596,0.48419902,0.2757431,0.5577964,1.9645973,1.2701503,-1.7102265,0.03638613,-1.0778255,0.2004763,0.16245277,0.4295507,0.051316723,0.09377036,2.4359334,-1.0503505,1.1694282,0.584788,1.8825607,0.037669107,-0.6700609
12047,-5.461923,-3.0520353,2.0517373,-4.1972785,9.919241,-0.49091044,3.846182,0.5836104,0.6339285,-3.5712955,6.33824,-3.6180346,-5.45497,-5.9550214,-4.599998,6.8462543,-1.9206045,-0.479697,-2.1845737,-3.3750584,-1.926173,-2.8601267,5.214783,-3.260902,-2.188149,3.5706384,-0.16621886,-1.1997927,-3.2969928,1.2241682,-0.15424447,3.6744316,1.2343835,0.21445598,3.152489,-1.8431385,2.5634544,-1.8728812,-0.8884296,3.6564295,-1.2101513,4.9946513,-3.3923762,-0.46043792,0.42375046,-2.8070302,2.580836,2.9810345,-1.0786217,-2.7594147
12384,0.5085176,-4.142845,2.8609982,15.639026,5.092268,0.9221466,-3.0603247,-0.27645802,0.49986538,0.538485,2.1046922,-0.25997135,-4.520856,-1.3032874,-0.43866497,1.5538243,1.799112,-0.68134123,3.2425215,-3.3426893,1.4888921,-1.589816,-0.958601,0.19461395,3.1081345,-4.4912496,-6.7878366,1.590585,-4.0438895,1.1302861,1.2112978,-2.1565447,-3.4635696,0.21213157,-1.9708225,1.4569256,-0.030937612,0.106956884,1.2701759,-2.7420714,0.41094732,3.2989461,-1.6734755,0.61109626,0.8610454,1.4977089,0.56225157,0.41061398,-0.86115,0.86046654
12492,-5.0693913,1.6594809,-2.699224,-0.021479825,-3.9823554,6.012115,2.1721537,7.9884176,5.602422,-0.4488111,3.1043768,-2.7183256,0.8067821,2.2075076,1.65039,-3.7416291,-2.4521925,2.4707448,1.7785679,2.8208482,1.8700821,-3.7281713,5.01866,-2.1762915,-1.6070219,-1.4323707,-0.0351616,1.1594853,2.6931598,-1.3621142,-4.294801,-2.2900264,1.6752285,0.25565258,-0.37890014,0.2516945,-0.920104,0.13730755,-2.2572894,3.8492215,-1.6417959,1.3680135,-0.07269407,4.7765718,-1.4525491,2.7485929,-1.2333153,2.8533869,-0.5268118,-3.9106357
12413,-5.3648443,1.284924,1.2491902,-2.850636,5.6801677,2.6411388,3.5350082,-2.856618,-4.119934,2.3297603,4.4068656,-5.289005,-2.7371702,0.34991562,-0.6884828,-3.613924,1.2973633,-4.148655,-1.8137873,0.20408662,-1.2895085,-0.983843,-2.0121295,-2.1315265,2.1617434,0.9665015,1.4926393,6.1940303,0.12783495,-5.0411735,4.33134,1.1808527,2.0119104,0.7173184,0.1831845,-2.6894972,-1.9086957,-2.2678032,2.7076411,2.3977501,-2.293923,2.2822108,-1.9536211,0.5334746,-3.2947671,-6.1612086,1.7034273,0.19510937,-4.2322598,-1.2407758
12090,-5.9256225,-3.4341931,-0.48022726,1.3649479,-1.8717115,1.4065428,-1.8556706,3.9817033,2.474044,3.5405855,-3.4359787,6.2862635,8.753044,0.33699107,0.302387,1.5196193,13.681416,-2.5236638,-5.34371,-2.64576,2.165436,-2.2361472,-2.3027935,-2.6472569,-1.8360211,4.260031,-1.230646,-5.6456633,4.0339384,0.7243302,0.95486397,0.9720651,-1.0785571,-0.5632267,0.062475204,1.9247401,1.8979962,-2.3847103,-2.9930832,0.36814123,-3.746403,-0.0055237208,-1.2490027,2.1753995,2.9322581,0.5500436,-2.242715,-4.0628004,-2.2004423,0.14057472
18352,-11.546689,19.105513,1.574054,-0.56081426,2.420802,-0.68400466,-2.4826121,-1.3007542,2.0526605,1.7794251,-4.4957747,-5.54461,1.2824742,-1.2368231,-4.626836,-2.9171722,2.122612,1.9429584,-2.9569182,-0.6369301,1.4569732,-2.0867255,2.0222182,-2.2978127,-3.877156,2.7234054,-3.442116,-1.1639051,0.08955668,3.2482934,-1.1364375,0.8230609,0.030528083,-0.17103136,-3.4949815,-0.8168549,1.6465925,0.8441924,1.6803423,-0.103113785,3.1569717,-0.80051243,-0.12698817,2.2923694,-0.12942593,0.43757787,0.86151606,1.0638595,0.5927148,-0.27854308
18316,-8.371234,4.4250536,-9.765182,-0.64329517,-4.911119,-7.0963073,-3.4292078,3.579138,-5.0232,2.5821192,0.12851505,-3.040537,-3.7934296,3.7472785,-4.017942,2.9613166,-6.010991,0.116032965,-1.5434046,1.0319843,-1.3090765,5.4374886,-0.8308013,-2.597186,-0.86158216,-2.932104,-0.38389933,-6.9847383,-1.504172,2.4954762,1.1214918,-0.2014023,-0.9370277,-5.7014804,1.6652191,2.7871656,2.1060069,1.467,3.0562353,1.7050915,-0.7656958,1.1793222,-0.3218303,0.046304155,-0.40011013,-0.25832093,-0.8173549,1.2235537,-1.4887247,0.7626723
18366,2.2567942,-4.9617043,8.396649,0.5015692,4.603714,-2.6907895,1.0596061,1.2386914,1.3502795,0.21419744,1.4788601,-2.5700119,1.4142855,0.5853698,0.59826183,1.2136657,1.7664794,4.0080795,0.9126017,0.17558038,0.9737097,3.2025175,-2.0157387,-3.3370225,2.1269505,-0.7918471,-2.6081958,0.4536966,-0.6048216,-3.1285713,-2.95654,-0.70153844,-0.85323334,3.2430222,2.1810627,0.47821486,-1.3041054,2.9455588,2.252635,1.26645,-3.9731896,0.24647601,0.46694276,0.70027107,1.0448898,-0.61738145,-1.8495728,-1.7569776,1.3271397,-0.8410997
18140,-5.99921,-3.7209215,-3.73517,1.3264571,-7.078717,6.3843737,7.4825296,3.9547958,-0.88547045,1.7515438,-8.009737,8.612053,-5.8428726,-1.3485848,3.8502114,-3.6819544,-0.47231653,1.0624733,1.348965,2.481227,0.57204974,2.392188,1.883116,1.876189,-1.4323467,-3.4845147,1.8675967,-4.7036514,0.6613475,0.70466936,-1.2228996,1.0367094,-0.75643593,3.3748891,0.98282695,2.269809,-0.6508455,-1.2646102,0.8106121,-0.23383614,-0.72458696,-0.40764794,2.49572,-1.1629821,0.96547616,3.9860315,-1.1322469,1.9872016,1.7579031,0.83336514
18294,-3.2236967,-7.3851876,-1.846008,-2.0968542,7.861616,-0.43512365,2.7950697,-0.0975242,3.934183,2.0629134,-2.0805628,-2.3104131,0.30070728,-0.7778381,-4.064628,3.1010218,-5.481112,-1.505436,-0.6238657,0.92265695,1.6928138,5.769252,-3.2662232,0.15305428,2.99627,0.54704297,-0.799185,-1.3230542,-4.251586,1.394241,4.2820544,-1.9624823,-3.1880064,4.8812227,-2.7672484,1.8168476,-1.3657309,2.0074925,-2.966179,-1.6847178,1.444262,-3.7720692,0.28485334,-3.0368311,-0.44806093,3.633535,-1.945281,-1.3176279,-1.6452881,2.3424406
18372,-3.519383,-5.030235,-5.563137,6.726309,1.586909,-0.12148774,8.657867,0.7659697,-5.812188,-1.4304152,-7.005335,2.9888213,-1.4875678,1.5806402,4.16196,-4.257879,0.45062584,0.51189524,2.2486088,-0.53819853,0.6748119,4.117811,1.2683895,-1.1525847,-1.6156462,-4.8220077,0.71543014,-1.2710245,4.1309624,1.0304735,1.1143996,-0.60947824,0.53644055,-0.31498086,3.4023528,0.94616884,0.80552024,-0.96006215,-1.2352587,-3.429127,-1.1790142,-1.5165511,1.9728311,-2.641197,-1.3759447,0.9282302,1.5817662,2.4085472,1.7731891,0.28352788
18327,-4.9878616,0.8972203,3.9424546,2.3270462,-0.7785225,9.316497,-0.29009408,5.8812027,0.64830863,3.5491006,4.024057,5.7876177,6.578383,-5.7535768,-0.9156324,-0.24984889,-0.64858025,-0.098832,-2.45833,4.4405403,2.052395,-2.4024887,-3.7851245,0.28962296,-1.6619258,1.2198724,-3.060799,0.60265917,-2.0679188,-2.031207,3.794111,3.1638808,-0.35689107,-0.6515697,0.31156814,-1.397747,-2.7848403,2.6900382,-0.7135984,-1.8921771,-2.5077825,-0.053818766,0.035566,3.3989737,-0.26708964,-1.1222087,0.2668548,-1.8675464,-2.6439714,4.926046
